ensembl	entrez	symbol	genename	E3KO_1	E3KO_2	E3KO_3	E3WT_1	E3WT_2	E3WT_3
ENSMUSG00000070708	68236	Gtsf1l	gametocyte specific factor 1-like	353.871474801442	342.858845070097	293.654357693861	1726.23089927176	1653.74599900475	1605.74938487069
ENSMUSG00000040213	229905	Ccbl2	cysteine conjugate-beta lyase 2	1842.60773759585	1860.05507124927	1859.51250283582	429.074653904142	357.996728587919	423.983426202181
ENSMUSG00000054753	245128	AU018091	expressed sequence AU018091	2932.07793406909	3084.81287075101	2673.32900022521	8713.59245069684	8785.83638076183	8939.95992320787
ENSMUSG00000026114	12790	Cnga3	cyclic nucleotide gated channel alpha 3	1201.92498001073	1189.00513918694	1022.41852587314	150.970711558865	151.154174292677	141.71821704548
ENSMUSG00000020108	74747	Ddit4	DNA-damage-inducible transcript 4	3480.93981335296	3538.59663628496	3312.5644008149	776.704581835738	804.498203965628	951.034646619257
ENSMUSG00000027478	13436	Dnmt3b	DNA methyltransferase 3B	10227.1951303402	9901.65343743882	9882.18536653915	23176.9839093823	22947.5903024856	22598.7851065499
ENSMUSG00000041075	14369	Fzd7	frizzled homolog 7 (Drosophila)	13173.7167980747	13956.3718110887	13978.126483763	5271.06293580852	4960.24356165705	5327.90222594951
ENSMUSG00000024691	107373	Fam111a	family with sequence similarity 111, member A	4035.9918642077	4088.6375642049	4482.70539321086	1072.68663476035	1195.31129934077	1011.93834320079
ENSMUSG00000038146	18131	Notch3	notch 3	7660.33731895249	7277.04147638083	7209.75165398983	1824.56050745812	1759.15614686674	2178.47837772391
ENSMUSG00000024521	58801	Pmaip1	phorbol-12-myristate-13-acetate-induced protein 1	7387.96976983418	8389.04088565898	7571.44787505178	2388.71421907283	2566.63765690394	2402.18234016761
ENSMUSG00000023393	228993	Slc17a9	solute carrier family 17, member 9	235.226519693087	202.598408450512	196.963288697102	1370.65514441601	1198.29460541234	1363.30582347884
ENSMUSG00000039209	68172	Rpl39l	ribosomal protein L39-like	487.991858836974	501.453979287014	458.38729005871	14.8984254827827	13.9220950006413	15.2259241453822
ENSMUSG00000033960	240185	9430020K01Rik	RIKEN cDNA 9430020K01 gene	2534.87525827155	2647.53033305465	2616.03058896787	637.6526106631	734.887728962422	724.988234307044
ENSMUSG00000026305	16978	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	5689.79936889199	5914.77344489911	6189.12370346849	2109.61704836203	2159.91359581378	2069.55445883772
ENSMUSG00000027663	22401	Zmat3	zinc finger matrin type 3	7848.10585660224	8217.61146312393	7847.19647922773	2858.51123596324	3038.00001621136	3077.97912723572
ENSMUSG00000078706	---	---	---	1343.26723087894	1321.93169676759	1331.29277405723	233.408665896929	222.75352001026	281.09398422244
ENSMUSG00000060461	434423	Dppa5a	developmental pluripotency associated 5A	13607.0288080356	13244.9855443122	12363.0275164467	37568.8629257504	34891.7533776786	39266.4871460064
ENSMUSG00000072825	217882	Cep170b	centrosomal protein 170B	6436.74673844372	6538.15316320838	6598.27017135292	2102.6644498034	2041.57578830832	2351.81966799442
ENSMUSG00000037855	216049	Zfp365	zinc finger protein 365	4516.76185621199	4962.28590471774	4404.81536540792	1479.91026462308	1392.20950006413	1389.07277203256
ENSMUSG00000067786	18111	Nnat	neuronatin	5.15847630905892	1.83346975973314	3.58115070358367	389.345519283388	367.941082159805	364.250954554912
ENSMUSG00000024286	67974	Ccny	cyclin Y	8836.46991741793	9378.19782103501	8609.98157909105	3229.97864466729	3214.01507443376	3421.14803297395
ENSMUSG00000052776	246730	Oas1a	2'-5' oligoadenylate synthetase 1A	5.15847630905892	5.50040927919942	4.47643837947959	375.440322166124	375.896565017314	400.558927516978
ENSMUSG00000026473	14645	Glul	glutamate-ammonia ligase (glutamine synthetase)	6527.53592148316	6529.90254928958	6068.25986722254	15907.5455021499	15785.6668600128	16645.4487657055
ENSMUSG00000035969	100213	Rusc2	RUN and SH3 domain containing 2	2122.19715354684	2201.9971814395	2141.52812074304	574.085995269893	504.178726094652	587.954916998605
ENSMUSG00000027985	16842	Lef1	lymphoid enhancer binding factor 1	2908.34894304742	2684.19972824932	2867.60642589463	610.835444794091	625.499839671669	466.147523835547
ENSMUSG00000062762	13663	Ei24	etoposide induced 2.4 mRNA	10055.9337168795	10117.0861342075	9564.3582415961	4039.45976256515	3979.73029946903	4089.91747043651
ENSMUSG00000040703	74134	Cyp2s1	cytochrome P450, family 2, subfamily s, polypeptide 1	365.220122681371	340.108640430497	367.067947117327	1561.35499059563	1617.94632614595	1489.79811637893
ENSMUSG00000019979	11783	Apaf1	apoptotic peptidase activating factor 1	6413.01774742205	6958.93447306713	6521.27543122587	2302.30335127269	2335.92865403617	2465.42848661765
ENSMUSG00000017754	18830	Pltp	phospholipid transfer protein	3120.87816698065	3090.31328003021	3027.86291988	592.957334214752	548.928317168142	751.926407795028
ENSMUSG00000020911	16669	Krt19	keratin 19	356.966560586877	413.447430819823	393.031289718308	1848.39798823057	1658.71817579069	1888.01459402739
ENSMUSG00000039231	20937	Suv39h1	suppressor of variegation 3-9 homolog 1 (Drosophila)	3366.42163929185	3512.01132476883	3427.16122332958	1154.1313607329	1198.29460541234	1188.79330827407
ENSMUSG00000006494	228026	Pdk1	pyruvate dehydrogenase kinase, isoenzyme 1	15462.0168887732	15739.4211524291	15160.8015036215	6910.88296728014	6790.99905424138	6809.50176778862
ENSMUSG00000044617	320080	Zbtb39	zinc finger and BTB domain containing 39	4020.51643528052	3966.71182518265	3881.9673626847	1359.7296323953	1362.37643934847	1451.14769354835
ENSMUSG00000003309	11768	Ap1m2	adaptor protein complex AP-1, mu 2 subunit	294.033149616358	293.355161557302	287.38734396259	1418.33010596091	1323.59346041811	1520.2499646697
ENSMUSG00000053536	83410	Cstf2t	cleavage stimulation factor, 3' pre-RNA subunit 2, tau	965.66676505583	1028.57653521029	961.538963912217	3287.58588986738	3129.48806907272	3015.90420571993
ENSMUSG00000049804	100503043	Armcx4	armadillo repeat containing, X-linked 4	4588.98052453881	4380.15925600247	4702.05087380536	1565.3279040577	1651.75712829037	1633.85878329293
ENSMUSG00000002985	11816	Apoe	apolipoprotein E	6192.23496139433	5799.26485003592	5760.28090671434	16108.1776319847	15178.0668567706	16956.9945982187
ENSMUSG00000022106	105670	Rcbtb2	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	4311.45449911144	4369.15843744407	4293.79969359683	1659.68459878199	1643.80164543286	1635.0300082272
ENSMUSG00000027221	76969	Chst1	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1	852.180286256533	884.64915907124	873.800771674417	134.085829345044	111.37676000513	101.896569280635
ENSMUSG00000000552	29813	Zfp385a	zinc finger protein 385A	2461.62489468292	2293.67066942616	2390.4180946421	586.997964021638	512.134208952161	640.660039040312
ENSMUSG00000072109	---	---	---	648.936319679612	817.72751284098	760.099236835635	44.6952764483481	65.6327335744517	46.8489973704067
ENSMUSG00000052331	329154	Ankrd44	ankyrin repeat domain 44	814.007561569497	970.822237778698	934.680333635339	108.261891841554	119.33224286264	104.239019149155
ENSMUSG00000026450	71884	Chit1	chitinase 1 (chitotriosidase)	345.617912706948	347.44251946943	343.790467544033	1.98645673103769	0.994435357188663	1.17122493426017
ENSMUSG00000072905	100039042	Gm2016	predicted gene 2016	373.473684775866	368.527421706361	331.25644008149	2.97968509655654	1.98887071437733	0
ENSMUSG00000040102	232539	Klhl42	kelch-like 42	1737.37482089104	1946.22814995673	1802.21409157848	431.061110635179	389.818660017956	453.264049558685
ENSMUSG00000071379	53602	Hpcal1	hippocalcin-like 1	1852.92469021396	1807.80118309688	1746.70625567294	440.000165924849	431.58494501988	493.085697323531
ENSMUSG00000064294	71724	Aox3	aldehyde oxidase 3	839.799943114792	934.152842584035	837.093976962684	118.194175496743	127.287725720149	111.266368754716
ENSMUSG00000027230	26427	Creb3l1	cAMP responsive element binding protein 3-like 1	1054.39255757164	1104.66553023922	992.874032568574	149.977483193346	182.976105722714	179.197414941806
ENSMUSG00000031758	75796	Cdyl2	chromodomain protein, Y chromosome-like 2	597.351556589023	588.543792874338	562.240660462637	2099.68476470684	1953.07104151853	2078.9242583118
ENSMUSG00000084762	---	---	---	8.25356209449427	9.1673487986657	11.6387397866469	386.365834186831	410.701802518918	378.305653766034
ENSMUSG00000028093	66659	Acp6	acid phosphatase 6, lysophosphatidic	8154.51934936034	7547.47826594147	7677.0918208075	3067.0891927222	2924.63438549186	3079.15035216998
ENSMUSG00000045639	320683	Zfp629	zinc finger protein 629	858.370457827404	827.811596519513	792.329593167888	117.200947131224	119.33224286264	117.122493426017
ENSMUSG00000041649	245671	Klf8	Kruppel-like factor 8	656.158186512294	674.716871581796	592.680441443098	2203.97374308632	2329.96204189304	2224.15615016006
ENSMUSG00000048458	109050	Fam212b	family with sequence similarity 212, member B	837.736552591168	858.980582434976	829.036387879621	110.248348572592	136.237643934847	118.293718360277
ENSMUSG00000039450	67880	Dcxr	dicarbonyl L-xylulose reductase	1715.709220393	1537.36439353624	1443.20373354422	288.036226000466	285.402947513146	336.141556132668
ENSMUSG00000022131	58245	Gpr180	G protein-coupled receptor 180	1753.88194508003	1602.45257000676	1538.99951486508	377.426778897162	333.135844658202	380.648103634555
ENSMUSG00000026426	68724	Arl8a	ADP-ribosylation factor-like 8A	3032.15237446483	2844.62833222597	2918.63782342069	871.061276560029	876.097549683212	981.486494910021
ENSMUSG00000026398	26424	Nr5a2	nuclear receptor subfamily 5, group A, member 2	1250.41465731588	1114.74961391775	1150.44466352626	3411.73943555724	3481.51818551751	3424.66170777673
ENSMUSG00000021701	20620	Plk2	polo-like kinase 2	5585.598147449	6014.69754680457	5376.20249375499	1997.3822430584	1910.31032115942	2046.12996015251
ENSMUSG00000030554	233335	Synm	synemin, intermediate filament protein	969.793546103077	1007.49163297336	976.758854402447	177.787877427874	169.054010722073	192.080889218668
ENSMUSG00000026031	12633	Cflar	CASP8 and FADD-like apoptosis regulator	2598.84036450388	2668.61523529159	2695.71119212261	789.616550587483	817.425863609081	893.644624840508
ENSMUSG00000036030	235472	Prtg	protogenin homolog (Gallus gallus)	3654.26461733734	3507.4276503695	3625.91508737847	1125.32773813285	1147.57840219572	1282.49130301488
ENSMUSG00000029205	231252	Chrna9	cholinergic receptor, nicotinic, alpha polypeptide 9	132.056993511908	114.591859983321	111.015671811094	823.386315015124	811.459251465949	778.864581283012
ENSMUSG00000034645	230590	Zyg11a	zyg-11 family member A, cell cycle regulator	1797.21314607613	1915.97589892113	1816.53869439282	520.451663531876	533.017351453123	514.167746140214
ENSMUSG00000030770	57342	Parva	parvin, alpha	1847.7662139049	2179.9955443227	2162.11973728864	467.810560159377	423.62946216237	367.764629357693
ENSMUSG00000024222	14229	Fkbp5	FK506 binding protein 5	3458.2425175931	3530.34602236616	3166.63250964386	9050.29686660773	9002.62328862896	9804.32392469187
ENSMUSG00000026094	98267	Stk17b	serine/threonine kinase 17b (apoptosis-inducing)	2660.74208021259	2913.38344821596	2692.13004141903	869.074819828991	904.936175041683	869.048901221045
ENSMUSG00000043943	72560	Naalad2	N-acetylated alpha-linked acidic dipeptidase 2	398.234371059349	462.034379452751	504.046961529402	13.9051971172639	17.8998364293959	11.7122493426017
ENSMUSG00000069620	---	---	---	3402.53097345526	3218.65616321153	3112.91524909011	9630.34223207074	8690.37058647172	10040.9113614124
ENSMUSG00000055560	328274	Zfp459	zinc finger protein 459	506.562373549586	494.120100248081	429.738084430041	1788.80428629944	1897.38266151597	1799.00149902362
ENSMUSG00000027669	14696	Gnb4	guanine nucleotide binding protein (G protein), beta 4	1094.6286727823	1134.00104639495	1034.05726565979	226.456067338297	200.87594215211	208.47803829831
ENSMUSG00000018411	17762	Mapt	microtubule-associated protein tau	1543.41611167043	1460.35866362745	1424.40269235041	3938.15046928223	3962.82489839682	4153.16361688656
ENSMUSG00000002799	16450	Jag2	jagged 2	2031.4079705074	2084.65511681658	2217.62757319419	615.801586621685	628.483145743235	644.173713843093
ENSMUSG00000025815	209692	Dhtkd1	dehydrogenase E1 and transketolase domain containing 1	2525.59000091525	2450.43233388334	2411.9049988636	826.36600011168	805.492639322817	838.597052930281
ENSMUSG00000031155	18715	Pim2	proviral integration site 2	6696.73394442029	6202.62819717721	6369.97181399946	2595.30571910075	2609.39837726305	2615.34527820296
ENSMUSG00000032855	18763	Pkd1	polycystic kidney disease 1 homolog	2125.29223933227	2071.82082849845	2126.30823025281	581.038593828525	570.805895026292	664.084537725515
ENSMUSG00000019889	19272	Ptprk	protein tyrosine phosphatase, receptor type, K	2072.67578097987	1996.64856834939	1854.14077678045	5357.47380360866	5147.19740880852	5415.74409601902
ENSMUSG00000035557	16667	Krt17	keratin 17	57.7749346614599	57.7542974315939	43.8690961189	600.903161138902	544.950575739387	637.146364237532
ENSMUSG00000028789	242669	Adc	arginine decarboxylase	941.937774034159	906.650796188038	880.067785405688	128.126459151931	136.237643934847	169.827615467724
ENSMUSG00000032999	97895	Nlrp4f	NLR family, pyrin domain containing 4F	1584.6839221429	1734.46239270755	1549.74296697584	4931.37883480107	5401.77286024882	4731.74873441108
ENSMUSG00000022074	21933	Tnfrsf10b	tumor necrosis factor receptor superfamily, member 10b	2713.35853856499	2731.86994200238	2723.46511007538	928.668521760122	848.253359681929	951.034646619257
ENSMUSG00000027533	16592	Fabp5	fatty acid binding protein 5, epidermal	2676.21750913977	2756.62178375878	2910.58023433763	891.919072235924	864.164325396948	952.205871553517
ENSMUSG00000022297	14368	Fzd6	frizzled homolog 6 (Drosophila)	1222.55888524696	1170.67044158961	1139.7012114155	241.35449282108	264.519805012184	271.724184748359
ENSMUSG00000041765	68889	Ubac2	ubiquitin associated domain containing 2	2558.60424929322	2656.69768185332	2495.16675272193	879.007103484179	818.420298966269	866.706451352525
ENSMUSG00000033644	57746	Piwil2	piwi-like RNA-mediated gene silencing 2	2534.87525827155	2846.4618019857	2535.45469813724	701.219226056306	745.826517891497	803.460304902476
ENSMUSG00000021453	23882	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	582.907822923658	552.791132559542	564.926523490325	49.6614182759423	54.6939446453764	60.9036965815288
ENSMUSG00000066861	23960	Oas1g	2'-5' oligoadenylate synthetase 1G	5.15847630905892	2.75020463959971	2.68586302768776	329.751817352257	304.297219299731	304.518482907644
ENSMUSG00000032290	56294	Ptpn9	protein tyrosine phosphatase, non-receptor type 9	1604.28613211732	1805.05097845728	1733.2769405345	431.061110635179	472.356794664615	438.038125413303
ENSMUSG00000023036	93703	Pcdhgb6	protocadherin gamma subfamily B, 6	5808.44432400034	5642.50318557874	5550.7835905547	2408.5787863832	2284.21801546236	2361.1894674685
ENSMUSG00000024431	14815	Nr3c1	nuclear receptor subfamily 3, group C, member 1	1726.02617301111	1885.72364788553	1889.05699614039	526.411033724989	538.983963596255	508.311621468913
ENSMUSG00000016458	22431	Wt1	Wilms tumor 1 homolog	768.612970049779	835.145475558445	836.198689286788	130.112915882969	139.220950006413	122.978618097318
ENSMUSG00000046908	16995	Ltb4r1	leukotriene B4 receptor 1	362.125036895936	367.610686826495	366.172659441431	12.911968751745	9.94435357188663	9.36979947408135
ENSMUSG00000037235	17122	Mxd4	Max dimerization protein 4	693.299215937519	687.551159899927	696.533811847025	87.4040961656585	96.4602296473003	105.410244083415
ENSMUSG00000028494	11520	Plin2	perilipin 2	3846.15993603433	4249.06616818155	3989.40188379221	1458.05924058167	1378.28740506349	1487.45566651041
ENSMUSG00000014852	279028	Adamts13	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 13	948.127945605029	872.731605632975	911.402854062045	162.889451945091	171.04288143645	176.854965073285
ENSMUSG00000022043	66854	Trim35	tripartite motif-containing 35	3577.91916796327	3623.85298011255	3421.7894972742	1338.87183671941	1306.6880593459	1382.045422427
ENSMUSG00000020733	26941	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	2138.70427773583	2200.16371167977	2103.03075067951	5596.8418396987	5349.06778631782	6010.72636262318
ENSMUSG00000046323	73708	Dppa3	developmental pluripotency-associated 3	139.278860344591	149.427785418251	122.654411597741	862.122221270359	781.626190750289	893.644624840508
ENSMUSG00000042105	101490	Inpp5f	inositol polyphosphate-5-phosphatase F	1442.30997601287	1464.02560314691	1477.22466522827	404.243944766171	419.651720733616	420.4697513994
ENSMUSG00000087193	---	---	---	42.2995057342831	27.5020463959971	40.2879454153163	481.715757276641	480.312277522124	466.147523835547
ENSMUSG00000039224	110957	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	374.505380037677	395.112733222492	410.041755560331	1399.45876701606	1458.83666899577	1419.52462032332
ENSMUSG00000036036	22715	Zfp57	zinc finger protein 57	12919.919763669	12331.9176039651	12463.2997361471	29925.9706530829	28542.283622029	27163.0486753618
